lat,lon,ways,tags
1.3419,103.83592,"[22694166, 173166896, 318742773, 318742774, 537045049, 537045050]","[{'highway': 'primary', 'lanes': '4', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}, {'highway': 'primary', 'lanes': '3', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'note': 'Estimated location ???', 'oneway': 'yes', 'source': 'Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'through|through|through'}, {'highway': 'primary', 'lanes': '3', 'lit': 'yes', 'maxheight': '4.5', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}, {'highway': 'primary', 'lanes': '2', 'maxheight': '4.5', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}, {'highway': 'primary', 'lanes': '3', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'note': 'Estimated location ???', 'oneway': 'yes', 'source': 'Yahoo aerial images', 'surface': 'asphalt'}, {'highway': 'primary', 'lanes': '2', 'maxheight': '4.5', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}]"
1.34202,103.83613,[318742773],"[{'highway': 'primary', 'lanes': '3', 'lit': 'yes', 'maxheight': '4.5', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}]"
1.34202,103.83613,[318742773],"[{'highway': 'primary', 'lanes': '3', 'lit': 'yes', 'maxheight': '4.5', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}]"
1.34253,103.83697,"[318742775, 480230769]","[{'highway': 'primary', 'lanes': '2', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'oneway': 'yes', 'sidewalk': 'left', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}, {'highway': 'primary', 'lanes': '2', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'oneway': 'yes', 'sidewalk': 'left', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'left;through|through'}]"
1.34285,103.83758,"[464768851, 480230768, 480230769]","[{'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Westlake Avenue', 'surface': 'asphalt', 'turn:lanes:backward': 'left'}, {'highway': 'primary', 'lanes': '2', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'oneway': 'yes', 'sidewalk': 'left', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'through|through;right'}, {'highway': 'primary', 'lanes': '2', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'oneway': 'yes', 'sidewalk': 'left', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'left;through|through'}]"
1.34305,103.8379,"[22295855, 736509494, 736509495, 785008458, 866520177]","[{'highway': 'trunk_link', 'lanes': '3', 'maxspeed': '50', 'name': 'Braddell Road', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'through|through|through;right'}, {'highway': 'primary', 'lanes': '1', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'left'}, {'highway': 'primary', 'lanes': '2', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'oneway': 'yes', 'sidewalk': 'left', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'slight_left;slight_right|through;right'}, {'highway': 'primary', 'lanes': '3', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'oneway': 'yes', 'sidewalk': 'left', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'slight_left;slight_right|through|through;right'}, {'highway': 'footway', 'surface': 'concrete'}]"
1.34323,103.83808,"[22295855, 736509494, 785008458, 866520177]","[{'highway': 'trunk_link', 'lanes': '3', 'maxspeed': '50', 'name': 'Braddell Road', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'through|through|through;right'}, {'highway': 'primary', 'lanes': '1', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'left'}, {'highway': 'primary', 'lanes': '3', 'maxspeed': '60', 'name': 'Thomson Road', 'name:zh': '汤申路', 'oneway': 'yes', 'sidewalk': 'left', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'slight_left;slight_right|through|through;right'}, {'highway': 'footway', 'surface': 'concrete'}]"
1.34365,103.83814,[736509494],"[{'highway': 'primary', 'lanes': '1', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'left'}]"
1.34365,103.83814,[736509494],"[{'highway': 'primary', 'lanes': '1', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'left'}]"
1.34407,103.83821,"[22694165, 480232182, 736509494]","[{'destination': 'Upper Thomson Road', 'highway': 'trunk_link', 'lanes': '2', 'maxspeed': '50', 'name': 'Braddell Road', 'name:zh': '布莱德路', 'oneway': 'yes', 'source': 'Yahoo aerial images', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '3', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'left;through|none|none'}, {'highway': 'primary', 'lanes': '1', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'left'}]"
1.34498,103.83829,"[480232181, 480232182, 632387105]","[{'busway:left': 'lane', 'highway': 'primary', 'lanes': '2', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '3', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'left;through|none|none'}, {'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Westlake Avenue', 'surface': 'asphalt', 'turn:lanes:backward': 'left', 'turn:lanes:forward': 'through;right'}]"
1.34566,103.83836,"[480232181, 480232182, 632387105]","[{'busway:left': 'lane', 'highway': 'primary', 'lanes': '2', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '3', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'left;through|none|none'}, {'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Westlake Avenue', 'surface': 'asphalt', 'turn:lanes:backward': 'left', 'turn:lanes:forward': 'through;right'}]"
1.34581,103.83837,"[480232181, 480232182, 632387105]","[{'busway:left': 'lane', 'highway': 'primary', 'lanes': '2', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '3', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'left;through|none|none'}, {'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Westlake Avenue', 'surface': 'asphalt', 'turn:lanes:backward': 'left', 'turn:lanes:forward': 'through;right'}]"
1.34581,103.83837,"[480232181, 480232182, 632387105]","[{'busway:left': 'lane', 'highway': 'primary', 'lanes': '2', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '3', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt', 'turn:lanes': 'left;through|none|none'}, {'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Westlake Avenue', 'surface': 'asphalt', 'turn:lanes:backward': 'left', 'turn:lanes:forward': 'through;right'}]"
1.3464,103.8384,"[74694874, 480232181, 649376170]","[{'foot': 'no', 'highway': 'trunk_link', 'lanes': '3', 'lit': 'yes', 'maxspeed': '50', 'name': 'MacRitchie Viaduct', 'oneway': 'yes', 'surface': 'asphalt', 'turn:lanes': 'none|none|right'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '2', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '5', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt', 'turn:lanes': 'none|none|none|none|right'}]"
1.34653,103.83843,"[74694874, 480232181, 649376170]","[{'foot': 'no', 'highway': 'trunk_link', 'lanes': '3', 'lit': 'yes', 'maxspeed': '50', 'name': 'MacRitchie Viaduct', 'oneway': 'yes', 'surface': 'asphalt', 'turn:lanes': 'none|none|right'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '2', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '5', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt', 'turn:lanes': 'none|none|none|none|right'}]"
1.34664,103.83847,"[74694874, 480232181, 649376170]","[{'foot': 'no', 'highway': 'trunk_link', 'lanes': '3', 'lit': 'yes', 'maxspeed': '50', 'name': 'MacRitchie Viaduct', 'oneway': 'yes', 'surface': 'asphalt', 'turn:lanes': 'none|none|right'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '2', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '5', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt', 'turn:lanes': 'none|none|none|none|right'}]"
1.34685,103.83842,"[74694874, 480232181, 649376170]","[{'foot': 'no', 'highway': 'trunk_link', 'lanes': '3', 'lit': 'yes', 'maxspeed': '50', 'name': 'MacRitchie Viaduct', 'oneway': 'yes', 'surface': 'asphalt', 'turn:lanes': 'none|none|right'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '2', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'source': 'GPS & Yahoo aerial images', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '5', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt', 'turn:lanes': 'none|none|none|none|right'}]"
1.34722,103.83829,"[22516036, 479611607, 649376170]","[{'busway:left': 'lane', 'highway': 'primary', 'lanes': '4', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt', 'turn:lanes': 'left;through|through|through|right'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '5', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt', 'turn:lanes': 'left;through|through|through|right|right'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '5', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt', 'turn:lanes': 'none|none|none|none|right'}]"
1.34832,103.83768,"[19795863, 22694195, 22694196, 464804814, 464804815, 480232183, 482039932]","[{'busway:left': 'lane', 'highway': 'primary', 'lanes': '3', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt'}, {'highway': 'residential', 'lanes': '1', 'maxspeed': '50', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'smoothness': 'excellent', 'surface': 'asphalt'}, {'highway': 'primary', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed': '50', 'name': 'Marymount Lane', 'name:zh': '玛利蒙巷', 'oneway': 'yes', 'surface': 'asphalt'}, {'highway': 'residential', 'lanes': '2', 'maxspeed': '50', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'smoothness': 'excellent', 'source': 'Yahoo aerial images', 'surface': 'asphalt'}, {'foot': 'no', 'highway': 'primary', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed': '50', 'name': 'Marymount Lane', 'name:zh': '玛利蒙巷', 'oneway': 'yes', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '5', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt', 'turn:lanes': 'left;through|through|through|right|right'}, {'busway:left': 'lane', 'highway': 'primary', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt'}]"
1.34869,103.8375,"[19795863, 22694198, 480232184, 630437487]","[{'busway:left': 'lane', 'highway': 'primary', 'lanes': '3', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt'}, {'highway': 'primary_link', 'lanes': '1', 'maxspeed': '50', 'oneway': 'yes', 'sidewalk:both': 'separate', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '4', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxheight': '4.5', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt', 'turn:lanes': 'left;through|through|through|through'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '3', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk': 'separate', 'surface': 'asphalt'}]"
1.34917,103.83714,"[22694198, 480232184, 630437487]","[{'highway': 'primary_link', 'lanes': '1', 'maxspeed': '50', 'oneway': 'yes', 'sidewalk:both': 'separate', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '4', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxheight': '4.5', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt', 'turn:lanes': 'left;through|through|through|through'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '3', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk': 'separate', 'surface': 'asphalt'}]"
1.34963,103.83677,"[480232184, 598740180, 632449346]","[{'busway:left': 'lane', 'highway': 'primary', 'lanes': '4', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxheight': '4.5', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt', 'turn:lanes': 'left;through|through|through|through'}, {'highway': 'residential', 'lanes': '1', 'maxspeed': '50', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'source': 'Yahoo aerial images', 'surface': 'asphalt'}, {'highway': 'primary', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'surface': 'asphalt'}]"
1.35029,103.8362,"[480232184, 598740180, 632449346]","[{'busway:left': 'lane', 'highway': 'primary', 'lanes': '4', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'lit': 'yes', 'maxheight': '4.5', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'surface': 'asphalt', 'turn:lanes': 'left;through|through|through|through'}, {'highway': 'residential', 'lanes': '1', 'maxspeed': '50', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'sidewalk:left': 'separate', 'sidewalk:right': 'no', 'source': 'Yahoo aerial images', 'surface': 'asphalt'}, {'highway': 'primary', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'surface': 'asphalt'}]"
1.35064,103.83595,"[479566374, 632712168, 794231922, 861297231]","[{'busway:left': 'lane', 'highway': 'primary', 'lanes': '4', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '4', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'surface': 'asphalt'}, {'highway': 'service', 'lanes': '1', 'oneway': 'yes'}, {'highway': 'footway', 'surface': 'concrete'}]"
1.35095,103.83581,"[591643528, 632694796, 632694797]","[{'highway': 'service', 'oneway': 'yes'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '4', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'surface': 'asphalt'}, {'busway:left': 'lane', 'highway': 'primary', 'lanes': '4', 'lanes:bus': '1', 'lanes:bus:conditional': '1 @ (Mo-Fr 07:30-09:30,17:00-20:00)', 'maxspeed': '60', 'name': 'Upper Thomson Road', 'name:zh': '汤申路上段', 'oneway': 'yes', 'surface': 'asphalt', 'turn:lanes': 'left;through|through|through|through'}]"
