Tag,Count
"('name', 'Seletar Aerospace View')",1
"('name', 'Tampines Avenue 8')",1
"('name', 'Mimosa Crescent')",1
"('width', '1.5 m')",1
"('note', 'estimated')",1
"('name', 'Sembawang Vista')",1
"('source:maxspeed', 'sign')",1
"('name:zh', '森路')",1
"('name', 'Tampines Central 1')",1
"('name:en', 'Sime Road')",1
"('name', 'Tampines Street 12')",1
"('name', 'Sime Road')",1
"('name', 'Tampines Central 5')",1
"('name', 'Old Nelson Road')",1
"('smoking', 'no')",1
"('destination', 'Punggol East')",1
"('operator', 'National Parks Board')",1
"('motor_vehicle', 'yes')",1
"('name', 'Begonia Lane')",1
"('turn:lanes', 'through|through|through;right|right|right')",1
"('name', 'Jalan Selaseh')",1
"('name', 'Montreal Road')",1
"('name', 'Pasir Ris Drive 10')",1
"('name', 'Bishan Street 14')",1
"('name', 'Pasir Ris View')",1
"('name', 'Pasir Ris Way')",1
"('name', 'Pasir Ris Lane')",1
"('name:zh', '宏茂桥1道')",1
"('turn:lanes', 'left|left|left')",1
"('note', 'Does this way need to be split?')",1
"('name', 'Macaque Trail')",1
"('name:zh', '登克道')",1
"('turn:lanes', 'through|right|right|right')",1
"('destination:street', 'Mandai Road')",1
"('destination:ref', 'SLE')",1
"('parking:lane:both', 'parallel')",1
"('parking:condition:both:vehicles', 'motorcar')",1
"('maxheight', '1.9')",1
"('name', 'Thong Soon Road')",1
"('name', 'Dunkirk Avenue')",1
"('name:zh', '坎贝拉-三巴旺公园连道')",1
"('tracktype', 'grade4')",1
"('name:zh', '玛利蒙台')",1
"('destination:to', 'Sembawang Road')",1
"('name', 'Merryn Drive')",1
"('name', 'Sin Ming Street')",1
"('name', 'Pasir Ris Coast Industrial Park 2')",1
"('name', 'Inggu Road')",1
"('step_count', '40')",1
"('name:zh', '美林通道')",1
"('step_count', '55')",1
"('name', 'Durban Road')",1
"('name:zh', '惠德里路')",1
"('name', 'Whitley Road')",1
"('opening_hours', 'Mo-Fr 00:00-08:00,09:00-24:00; Sa-Su 00:00-24:00')",1
"('name:zh', '马康路')",1
"('name', 'Malcolm Road')",1
"('name', 'Canberra-Sembawang Park Connector')",1
"('name:zh', '实里达北连路')",1
"('ramp', 'separate')",1
"('name', 'SpringLeaf Nature Park')",1
"('name', 'Pasir Ris Street 21')",1
"('sport', 'equestrian')",1
"('name:zh', '国家马术中心')",1
"('opening_date', '2028-06-30')",1
"('name', 'Bishan Street 11')",1
"('name', 'Ontario Avenue')",1
"('name', 'Veerago Close')",1
"('name', 'National Equestrian Centre')",1
"('leisure', 'horse_riding')",1
"('name', 'Seletar Court')",1
"('ramp:wheelchair', 'separate')",1
"('access', 'permit')",1
"('turn:lanes', 'left|left;through|none')",1
"('highway', 'bridleway')",1
"('name', 'Auckland Road West')",1
"('name', 'Hillside Drive')",1
"('website', 'https://equestrianfederationsg.com')",1
"('check_date:surface', '2022-02-11')",1
"('name', 'Pasir Ris Rise')",1
"('name', 'Ang Mo Kio Avenue 1')",1
"('dog', 'leashed')",1
"('name', 'Yishun Street 81')",1
"('name', 'Mayflower Terrace')",1
"('name', 'Venus Drive')",1
"('turn:lanes', 'left|left|right')",1
"('name', 'Carpark C Pasir Ris Park')",1
"('name', 'Mayflower Rise')",1
"('name', 'Pasir Ris Green')",1
"('turn:lanes:forward', 'none')",1
"('name:zh', '维纳士环道')",1
"('name', 'Pasir Ris Interim Bus Interchange')",1
"('name', 'Venus Loop')",1
"('name', 'Pasir Ris Bus Interchange')",1
"('turn:lanes:forward', 'left|left')",1
"('name', 'Jacaranda Road')",1
"('turn:lanes', 'none|right')",1
"('name', 'Jalan Sendudok')",1
"('name', 'Dover Avenue')",1
"('name', 'C-1')",1
"('name', 'Link Gate 7 to T19')",1
"('destination', 'Sungei Tengah Road;Old Choa Chu Kang Road;Jalan Bahar')",1
"('name', 'Choa Chu Kang Avenue 1')",1
"('destination:to', 'Avenue 1-5')",1
"('destination', 'Choa Chu Kang Town;Choa Chu Kang Way')",1
"('parking:condition:left:vehicles', 'hgv')",1
"('name', 'Choa Chu Kang North 6')",1
"('turn:lanes:forward', 'left|through|right')",1
"('lanes:forward', '3')",1
"('turn:lanes', 'none|through;right')",1
"('name', 'Jubilee Road')",1
"('name:zh', '蔡厝港东立交桥')",1
"('name', 'Choa Chu Kang East Flyover')",1
"('destination:street', 'West Coast Highway')",1
"('name', 'Pasir Panjang Drive')",1
"('name:zh', '巴西班让通道')",1
"('name:zh', '杜佛道')",1
"('year', '2002')",1
"('addr:housenumber', '174')",1
"('building:levels', '2')",1
"('addr:street', 'Holland Road')",1
"('amenity', 'fuel')",1
"('brand', 'Esso')",1
"('brand:wikidata', 'Q867662')",1
"('brand:wikipedia', 'en:Esso')",1
"('name', 'Esso')",1
"('name:zh', '埃索')",1
"('operator', 'Esso')",1
"('phone', '+65 6468 5258')",1
"('name', 'Christian Cemetery Path 3')",1
"('name', 'Jalan Lekar')",1
"('intermittent', 'yes')",1
"('waterway', 'ditch')",1
"('addr:housenumber', '5A')",1
"('addr:neighbourhood', 'Ghim Moh Green')",1
"('addr:postcode', '273005')",1
"('addr:street', 'Ghim Moh Road')",1
"('name', 'Galistan Avenue')",1
"('name:zh', '山景地下车道')",1
"('name', 'Arts Link')",1
"('name:zh', '文学连路')",1
"('name', ""CP 'B'"")",1
"('name', 'Swiss Club Link')",1
"('amenity', 'toilets')",1
"('building', 'toilets')",1
"('name', 'Murnane Trail')",1
"('name', 'Alexandra Arch')",1
"('name:zh', '亚历山大拱桥')",1
"('name:zh', '森林探索小径')",1
"('name', 'Forest Exploration Trail')",1
"('opening_hours', 'Mo-Su 07:00-19:00')",1
"('capacity:disabled', '2')",1
"('capacity', '68')",1
"('name', 'Earth Trail')",1
"('name:zh', '土地小径')",1
"('note', 'Does this path still exist?')",1
"('turn:lanes', 'left|left;through;right|right')",1
"('mapillary', '2977369892584845')",1
"('name:zh', '多功能广场')",1
"('name', 'Multi-Purpose Court')",1
"('name', 'Jalan Jambu Batu')",1
"('name', 'Science Drive 1')",1
"('GFA', '10359sqm')",1
"('alt_name', 'AS 8')",1
"('name', 'AS8')",1
"('name', 'Hillview Underpass')",1
"('construction', 'tertiary')",1
"('name', 'Science Drive 4')",1
"('name:zh', '科学4通道')",1
"('name:zh', '科学1通道')",1
"('name', 'Jalan Jambu Mawar')",1
"('name', 'Old Jurong Road')",1
"('name', 'KTM')",1
"('name', 'Greenhouse')",1
"('landuse', 'flowerbed')",1
"('fixme', 'check position')",1
"('fixme', 'covered')",1
"('description', 'only emergency vehicles, people&bikes allowed')",1
"('addr:postcode', '278582')",1
"('destination', 'Changi')",1
"('image', 'https://images.mapillary.com/-g_f_NEdwadS6d7gDubafA/thumb-2048.jpg')",1
"('name', 'Hillview Crescent')",1
"('name', 'Jalan Remaja')",1
"('turn:lanes:backward', 'left;right|right')",1
"('step_count', '56')",1
"('name', 'Kang Ching Road')",1
"('name', 'Hillview Park Connector')",1
"('name:zh', '山景公园连道')",1
"('name', 'Lakepoint Drive')",1
"('fixme', 'is name official?')",1
"('name', 'Jurong West Central 1')",1
"('name', 'Jurong West Street 65')",1
"('turn:lanes', 'left|left;through|through|through')",1
"('name', 'Gateway Drive')",1
"('name:zh', '商汇通道')",1
"('name', 'Business Park Drive')",1
"('destination:to', 'Upper Jurong Road')",1
"('destination', 'Nanyang Technological University;National Institute of Education')",1
"('name', 'West Coast Vale')",1
"('name', 'Tah Ching Road')",1
"('name', 'Hillview Way')",1
"('destination:ref', 'PIE;KJE')",1
"('name', 'Ho Ching Road')",1
"('fixme', 'is this road divided?')",1
"('name', 'Pavilion Place')",1
"('name', 'Pavilion Green')",1
"('landuse', 'military')",1
"('name', 'Bukit Panjang Camp')",1
"('name:en', 'Bukit Panjang Camp')",1
"('name:ms', 'Kem Bukit Panjang')",1
"('name:ta', 'புக்கிட் பாஞ்சாங் முகாம்')",1
"('name:zh', '武吉班让军营')",1
"('name', 'Pavilion Playground II')",1
"('name:zh', '百比林2号游乐场')",1
"('name', 'Goodview Gardens')",1
"('residential', 'HDB')",1
"('name:zh', '湖景路')",1
"('name', 'Hu Ching Road')",1
"('name', 'Bukit Batok Street 52')",1
"('turn:lanes', 'left|through;right')",1
"('name:zh', '南洋景')",1
"('name', 'Nanyang View')",1
"('name', 'Peng Kang Avenue')",1
"('name:ms', 'Sekolah Perniagaan Nanyang (S3)')",1
"('name', 'Jurong West Avenue 2')",1
"('destination', 'Jurong West Avenue 2;Corporation Road')",1
"('name', 'Greenleaf View')",1
"('name', 'Bulim Drive')",1
"('destination:to', 'Jalan Boon Lay')",1
"('name', 'Jalan Haji Alias')",1
"('name', 'Sixth Crescent')",1
"('destination', 'Jalan Bahar')",1
"('name', 'Lasia Avenue')",1
"('name:en', 'Lasia Avenue')",1
"('name:zh', '拉西亚道')",1
"('name', 'Lemon Avenue')",1
"('name:en', 'Lemon Avenue')",1
"('name:zh', '柠檬道')",1
"('name:en', 'Anamalai Avenue')",1
"('name:zh', '安娜马来道')",1
"('destination', 'Jalan Bahar;Choa Chu Kang Road;Kranji')",1
"('name', 'Lien Ying Chow Drive')",1
"('name:zh', '荷兰埔线性公园')",1
"('name', 'Holland Green Linear Park')",1
"('website', 'https://www.rsis.edu.sg/')",1
"('name:en', 'Nanyang Business School (S3)')",1
"('name', 'West Coast Place')",1
"('name', 'West Coast Terrace')",1
"('name', 'Faber Avenue')",1
"('name', 'Nanyang Business School (S3)')",1
"('name', 'Faber Walk')",1
"('maxheight', '2.6')",1
"('name:ms', 'Sekolah Pengajian Antarabangsa S Rajaratnam (S4)')",1
"('surface', 'fine_gravel')",1
"('name:en', 'S. Rajaratnam School of International Studies (S4)')",1
"('destination', 'PIE (Changi);AYE')",1
"('name', 'S. Rajaratnam School of International Studies (S4)')",1
"('internet_access', 'wlan')",1
"('addr:street', 'Nanyang Avenue')",1
"('addr:postcode', '639798')",1
"('name:zh', '连瀛洲通道')",1
"('turn:lanes', 'left;through|through|right|right|right')",1
"('surface', 'sand')",1
"('note', 'Free parking from 6.30am - 8.30am')",1
"('name', 'Jalan Kwok Min')",1
"('name', 'Marina Centre Bus Terminal')",1
"('name', 'Republic Boulevard')",1
"('name:zh', '共和国林荫道')",1
"('name', 'Pit Lane')",1
"('raceway', 'pitlane')",1
"('name', 'Marina Promenade')",1
"('name:zh', '滨海宝门廊')",1
"('name', 'Stadium Way')",1
"('name', 'Woodlands Avenue 12')",1
"('turn:lanes', 'slight_left|slight_left;slight_right|slight_right')",1
"('turn:lanes', 'through|through|through|through;right|right')",1
"('name', 'Woodhaven Drive')",1
"('name', 'Poole Road')",1
"('name', 'Goodman Road')",1
"('name', 'Branksome Road')",1
"('name', 'Amber Road')",1
"('name:zh', '安珀路')",1
"('turn:lanes', 'left|left|right|right')",1
"('name', 'Lorong Asrama')",1
"('turn:lanes', 'left|none|none|none')",1
"('public_transport', 'holdingarea')",1
"('name:zh', '滨海林荫道')",1
"('source', 'observation')",1
"('destination', 'KJE;PIE')",1
"('name', 'Marina Barrage')",1
"('name:zh', '滨海堤坝')",1
"('building', 'service')",1
"('name', 'Marina Barrage Pump House')",1
"('name:zh', '滨海堤坝水泵房')",1
"('start_date', '2008-10-31')",1
"('height', '10')",1
"('image', 'https://images.mapillary.com/yITVGPKXbzQ5gEQVUMs9yA/thumb-2048.jpg')",1
"('mapillary', '731488060880827')",1
"('name', 'The Canopy')",1
"('start_date', '2012')",1
"('image', 'https://images.mapillary.com/6u54mUdUWgbC98Eu-EH9Lw/thumb-2048.jpg')",1
"('mapillary', '1632079816984594')",1
"('name', 'Marina Bay Street Circuit')",1
"('name', 'Ean Kiam Place')",1
"('name', 'Marshall Road')",1
"('name', 'Chapel Close')",1
"('destination:street', 'Still Road;Changi Road')",1
"('name:en', 'Hacienda Grove')",1
"('turn:lanes', 'none|through|through;right')",1
"('turn:lanes', 'none|none|through;right')",1
"('name', 'Sennett Avenue')",1
"('name', 'Lucky Heights')",1
"('name', 'Bayshore Road')",1
"('name', 'B20')",1
"('name:zh', '兀兰北海岸路')",1
"('name', 'Bedok Close')",1
"('name', 'Limau Terrace')",1
"('name', 'Limau Walk')",1
"('name', 'Limau Grove')",1
"('name', 'Eastwood Road')",1
"('name', 'Simei Park Connector')",1
"('name:zh', '四美公园连道')",1
"('turn:lanes', 'none|through|right')",1
"('name', 'Service Road')",1
"('name', 'Woodlands Jetty')",1
"('name', 'First Street')",1
"('name', 'Second Street')",1
"('turn:lanes', 'left|left|left;right')",1
"('name', 'Still Road')",1
"('name:zh', '史蒂尔路')",1
"('name', 'Woodlands Street 41')",1
"('name', 'Lorong K Telok Kurau')",1
"('step_count', '7')",1
"('ramp', 'bicycle')",1
"('step_count', '5')",1
"('name', 'Siglap Plain')",1
"('name', 'Elite Park Avenue')",1
"('name:pl', 'molo Woodlands')",1
"('name', 'Siglap Terrace')",1
"('name', 'Frankel Estate')",1
"('name:ms', 'jeti Woodlands')",1
"('name:en', 'Woodlands Jetty')",1
"('name', 'Yarrow Gardens')",1
"('name', 'Lorong Siglap')",1
"('name', 'Marina Boulevard')",1
"('turn:lanes', 'right|right|right|right')",1
"('note', 'Closed for repairs till Jul 2026 due to slope failure')",1
"('motorcycle', 'yes')",1
"('image', 'https://images.mapillary.com/M3soxWFPmOPeInfeyliGPA/thumb-2048.jpg')",1
"('mapillary', '1340485193004284')",1
"('image', 'https://images.mapillary.com/ypqKAL4eBaoWSC9t5sjUKA/thumb-2048.jpg')",1
"('mapillary', '323434975840734')",1
"('image', 'http://storage8.openstreetcam.org/files/photo/2018/6/24/lth/1254851_4bf47_2215.jpg')",1
"('amenity', 'place_of_worship')",1
"('name', 'Keramat Radin Mas')",1
"('name:zh', '拉丁马士圣陵')",1
"('religion', 'muslim')",1
"('operator', 'MOE')",1
"('name:zh', '教育部 牛乳场探索中心')",1
"('name', 'Sentosa Gateway Tunnel')",1
"('note', 'Maybe Not Used Currently')",1
"('name', 'MOE Dairy Farm Adventure Centre')",1
"('leisure', 'sports_centre')",1
"('addr:street', 'Dairy Farm Road')",1
"('addr:postcode', '679058')",1
"('operator:type', 'public')",1
"('service', 'alley')",1
"('name:zh', '薛尔思道')",1
"('turn:lanes', 'through|through|right|right|right')",1
"('name', 'Bukit Chermin Road')",1
"('name', 'Wishart Road')",1
"('name:zh', '威莎路')",1
"('bridge:structure', 'truss')",1
"('image', 'https://images.mapillary.com/mdMYoSeadRLTCPJTc-TCyg/thumb-2048.jpg')",1
"('mapillary', '759816141384399')",1
"('building:part', 'yes')",1
"('image', 'https://images.mapillary.com/6_NPHRUTUiYOgkj6KEsCVA/thumb-2048.jpg')",1
"('mapillary', '497586764928338')",1
"('name', 'Jewel Box')",1
"('building', 'public')",1
"('image', 'https://images.mapillary.com/nzyIwrFOd4atZwbSNlx4bg/thumb-2048.jpg')",1
"('mapillary', '469148464366046')",1
"('name', 'Faber Peak')",1
"('name:zh', '花柏山顶')",1
"('railway', 'disused')",1
"('name', 'Old KTM Railway Trackbed')",1
"('name', 'Tiong Poh Road')",1
"('name:zh', '忠坡路')",1
"('name', 'Link Hotel')",1
"('tourism', 'hotel')",1
"('name:en', 'Club Street')",1
"('name:en:signed', 'yes')",1
"('name:zh', '客纳街')",1
"('name:zh:signed', 'yes')",1
"('turn:lanes:backward', 'left|through;right|right')",1
"('addr:housenumber', '18')",1
"('addr:postcode', '048547')",1
"('addr:street', 'Robinson Road')",1
"('building', 'commercial')",1
"('height', '68')",1
"('name', '18 Robinson')",1
"('start_date', '2018')",1
"('turn:lanes:backward', 'through;right|right')",1
"('note', 'Between Tanjong Pagar & Woodlands. Closed 1 July 2011, track removed by Sept 2011. Section closed from 15 Dec 2021 to 22 Jun 2022 for construction of pavement')",1
"('name', 'Straits View')",1
"('name', 'Mandai Quarry Road')",1
"('name', 'Sheares Avenue')",1
"('name', 'Club Street')",1
"('name:en', 'Choa Chu Kang Way')",1
"('name', 'Stagmont Park Connector')",1
"('name', 'Park Crescent')",1
"('addr:postcode', '168733')",1
"('addr:street', 'Tiong Bahru Road')",1
"('building', 'hotel')",1
"('addr:housenumber', '30')",1
"('destination', 'Outram Road')",1
"('turn:lanes', 'left;through|through;right|right')",1
"('trail_visibility', 'excellent')",1
"('traffic_signals:sound', 'yes')",1
"('name:zh', '史达蒙公园连道')",1
"('name', 'Jelebu Road')",1
"('destination', 'woodlands Road Johor')",1
"('destination', 'Woodlands Road;Johor')",1
"('turn:lanes', 'left|left;through|through|through;right|right')",1
"('turn:lanes', 'none|through|through|through|through;right')",1
"('name', 'Chin Chew Street')",1
"('note', 'Opened around 26 Sept 2021')",1
"('fixme', 'continue')",1
