Tag,Count
"('mapillary', '530218671698291')",2
"('name', 'Jungle Fall Hut')",2
"('shelter_type', 'weather_shelter')",2
"('covered', 'yes')",2
"('name:zh', '甘榜小径')",2
"('bicycle', 'dismount')",2
"('name', 'Kampong trail')",2
"('area', 'yes')",1
"('material', 'wood')",1
"('name', 'Hindhede Link')",1
"('covered', 'no')",1
"('name:zh', '海希德连接小径')",1
"('name', 'Kruing Path')",1
"('waterway', 'dock')",1
